@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C26-L5-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Remove-R1-2,11-18-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,16-weka.filters.unsupervised.attribute.Remove-R13'

@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute class {West,East,South,North,Stop}

@data
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-6,-3,-4,-3,7,-1,0,-3,South
1,1,1,1,False,False,True,False,0,0,7,0,0,-1,-6,-3,-4,-3,6,-1,0,-3,South
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-5,-3,-3,-3,8,-1,1,-3,South
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-5,-3,-3,-3,9,0,1,-3,South
1,1,1,1,False,False,True,False,0,0,12,0,1,-1,-6,-3,-4,-3,10,2,0,-3,South
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-8,-3,-6,-3,5,1,-2,-3,South
1,1,0,1,False,False,True,False,0,0,5,0,1,-1,-8,-3,-6,-3,4,-1,-2,-3,South
1,1,1,1,False,False,True,False,0,0,11,0,1,-1,-6,-3,-4,-3,11,0,0,-3,South
1,1,0,1,False,False,True,False,0,0,12,0,1,-1,-6,-5,-4,-5,9,-3,0,-5,South
0,0,1,1,False,False,True,False,0,0,10,0,1,-1,-6,-4,-4,-4,9,-1,0,-4,South
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-8,-3,-6,-3,8,2,-2,-3,South
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-9,-3,-7,-3,7,0,-3,-3,South
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-10,-3,-8,-3,7,0,-4,-3,South
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-9,-3,-7,-3,6,0,-3,-3,South
1,1,0,1,False,False,True,False,0,0,4,0,1,-1,-11,-3,-9,-3,3,-1,-5,-3,South
1,1,0,1,False,False,True,False,0,0,8,0,0,-1,-7,-3,-5,-3,6,2,-1,-3,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-3,-6,-3,7,-1,-2,-3,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-6,-5,-4,-5,5,-3,0,-5,South
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-6,-5,-4,-5,5,-2,0,-5,South
0,0,1,1,False,False,True,False,0,0,8,0,1,-1,-6,-4,-4,-4,6,-2,0,-4,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-7,-3,-5,-3,7,-1,-1,-3,South
1,1,1,1,False,False,True,False,0,0,11,0,1,-1,-6,-3,-4,-3,10,-1,0,-3,South
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-15,-5,-13,-5,-4,-2,-9,-5,South
0,0,1,1,False,False,True,False,0,0,4,0,1,-1,-15,-4,-13,-4,-3,-1,-9,-4,South
1,1,0,1,False,False,True,False,0,0,14,0,1,-1,-6,-5,-4,-5,11,-3,0,-5,South
0,0,1,1,False,False,True,False,0,0,13,0,1,-1,-6,-4,-4,-4,11,-2,0,-4,South
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-6,-5,-4,-5,11,-2,0,-5,South
0,0,1,1,False,False,True,False,0,0,12,0,0,-1,-6,-4,-4,-4,11,1,0,-4,South
1,1,1,1,False,False,True,False,0,0,12,0,1,-1,-6,-3,-4,-3,11,1,0,-3,South
1,1,1,1,False,False,True,False,0,0,13,0,1,-1,-6,-3,-4,-3,11,2,0,-3,South
1,1,0,1,False,False,True,False,0,0,11,0,1,-1,-7,-3,-5,-3,10,1,-1,-3,South
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-8,-3,-6,-3,8,-1,-2,-3,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-3,-6,-3,7,-1,-2,-3,South
1,1,0,1,False,False,True,False,0,0,3,0,1,-1,-8,-3,-6,-3,2,-1,-2,-3,South
1,1,0,1,False,False,True,False,0,0,5,0,1,-1,-7,-3,-5,-3,4,-1,-1,-3,South
1,1,1,1,False,False,True,False,0,0,5,0,1,-1,-6,-3,-4,-3,4,-1,0,-3,South
1,1,1,1,False,False,True,False,0,0,5,0,1,-1,-6,-3,-4,-3,4,-1,0,-3,South
1,1,0,1,False,False,True,False,0,0,1,0,1,-1,-7,-3,-5,-3,1,0,-1,-3,South
0,1,0,1,True,True,True,True,7,7,13,15,1,-1,5,-2,7,0,10,-3,15,0,South
0,0,1,1,True,True,True,True,6,8,12,16,1,-1,5,-1,7,1,10,-2,15,1,South
1,1,0,1,True,True,True,True,4,8,10,16,0,-1,4,0,6,2,9,-1,14,2,South
0,1,0,1,True,True,True,True,7,7,13,15,1,-1,5,-2,7,0,10,-3,15,0,South
0,0,1,1,True,True,True,True,6,8,12,16,1,-1,5,-1,7,1,10,-2,15,1,South
1,1,0,1,True,True,True,True,3,7,9,15,1,-1,3,0,5,2,8,-1,13,2,South
1,1,0,1,True,True,True,True,2,6,8,14,1,-1,2,0,4,2,7,-1,12,2,South
1,1,0,1,True,True,False,True,3,3,0,9,1,-1,-3,0,-1,2,-4,-3,7,2,South
1,1,1,1,True,True,False,True,1,3,0,11,0,-1,-1,0,1,2,-2,-3,9,2,South
0,0,1,1,True,True,False,True,2,2,0,10,1,-1,-1,-1,1,1,-2,-4,9,1,South
1,1,1,1,True,True,False,True,1,3,0,11,1,-1,-1,0,1,2,-2,-3,9,2,South
1,1,1,1,False,True,False,True,0,3,0,11,1,-1,-6,-3,1,2,-2,-3,9,2,South
1,1,0,1,False,True,False,True,0,1,0,9,1,-1,-6,-5,1,0,-2,-5,9,0,South
1,1,0,1,False,False,False,True,0,0,0,9,1,-1,-6,-5,-4,-5,-2,-5,9,0,South
0,1,1,1,True,True,True,True,6,6,5,4,1,2,1,5,3,3,1,4,2,1,South
0,1,1,1,True,True,True,True,6,7,6,6,1,2,1,5,3,4,1,5,4,1,South
1,1,1,1,True,True,True,True,7,5,6,6,0,1,-2,5,2,3,-1,5,3,2,South
1,1,1,1,True,True,False,True,2,9,0,4,0,2,1,1,4,-5,3,-7,3,0,South
1,1,1,1,False,True,False,False,0,4,0,0,0,2,-4,-8,0,-4,0,-8,2,-8,South
1,1,1,1,False,True,False,False,0,4,0,0,0,3,-4,-7,0,-4,0,-7,2,-7,South
1,1,1,1,False,True,False,False,0,4,0,0,0,4,-4,-6,0,-4,0,-6,2,-6,South
1,1,1,1,False,True,False,False,0,3,0,0,0,6,-5,-5,0,-3,-1,-5,1,-5,South
1,1,1,1,False,True,False,False,0,3,0,0,1,6,-4,-4,2,-1,0,-4,2,-4,South
0,1,0,1,False,False,False,True,0,0,0,5,1,3,0,-9,2,-9,4,-9,2,-3,South
0,1,0,1,False,False,False,True,0,0,0,5,1,3,0,-9,2,-9,4,-9,2,-3,South
0,1,0,1,False,False,False,True,0,0,0,5,1,3,0,-9,2,-9,4,-9,2,-3,South
1,1,0,1,False,False,False,True,0,0,0,4,0,2,-3,-9,-1,-9,1,-9,-1,-3,South
1,1,1,1,False,False,False,True,0,0,0,2,0,4,-2,-8,0,-8,2,-8,0,-2,South
0,1,1,1,True,True,True,True,9,6,8,14,1,12,4,-5,6,0,6,2,13,-2,North
0,1,1,1,True,True,True,True,7,7,10,11,1,11,3,-4,6,1,7,3,11,-1,North
0,1,1,1,True,True,True,True,4,7,13,13,0,10,1,-3,3,4,10,3,11,1,North
0,0,1,1,True,True,True,True,6,11,13,14,0,9,4,-2,6,5,11,2,12,3,North
1,1,1,0,True,True,True,True,3,8,15,12,1,10,1,2,4,4,10,5,6,5,North
1,1,1,0,True,True,True,True,4,10,15,14,1,10,2,2,5,5,10,5,7,6,North
1,1,1,1,True,True,True,True,2,8,13,14,1,9,1,1,5,3,9,4,8,5,North
1,1,1,0,False,False,True,True,0,0,10,12,1,8,-4,-2,-2,-2,9,1,5,6,North
1,1,1,0,False,False,True,True,0,0,10,11,1,7,-5,-2,-3,-2,9,1,4,6,North
1,1,1,0,False,False,True,True,0,0,14,16,1,11,-1,-2,1,-2,13,1,11,6,North
1,1,1,1,False,False,True,True,0,0,14,16,1,10,-1,-3,1,-3,14,0,10,5,North
1,1,1,1,False,False,True,True,0,0,6,9,1,2,-9,-3,-7,-3,5,1,6,4,North
1,1,1,1,False,False,True,True,0,0,4,9,1,1,-9,-4,-7,-4,4,0,5,3,North
1,0,1,1,False,False,True,True,0,0,6,7,1,9,-10,-3,-8,-3,5,1,3,5,North
1,1,1,0,False,False,True,True,0,0,4,7,1,11,-9,-2,-7,-2,4,0,3,5,North
1,1,1,0,False,False,True,True,0,0,7,11,1,14,-6,-2,-4,-2,7,0,6,5,North
1,1,1,1,False,False,True,True,0,0,7,11,1,13,-6,-3,-4,-3,6,-1,6,4,North
1,1,1,1,False,False,True,True,0,0,7,12,1,13,-6,-3,-4,-3,6,-1,7,4,North
1,1,1,0,False,False,True,True,0,0,10,13,1,16,-4,-2,-2,-2,9,1,7,5,North
1,1,1,1,False,False,True,True,0,0,10,11,1,15,-4,-3,-2,-3,9,1,8,4,North
1,1,1,0,False,False,True,True,0,0,13,15,1,15,-5,-2,-3,-2,7,6,11,5,North
1,1,1,1,False,False,True,True,0,0,11,15,1,14,-5,-3,-3,-3,6,5,10,4,North
1,1,1,0,False,False,True,True,0,0,7,12,1,12,-8,-2,-6,-2,3,4,5,6,North
1,1,1,1,False,False,True,True,0,0,7,12,1,11,-8,-3,-6,-3,4,3,5,6,North
1,1,1,1,False,False,True,True,0,0,7,12,1,10,-9,-3,-7,-3,4,3,4,7,North
1,0,1,0,False,False,True,True,0,0,7,12,1,10,-10,-2,-8,-2,2,5,4,8,North
1,0,1,0,False,False,True,True,0,0,5,14,1,10,-10,-2,-8,-2,1,4,6,8,North
1,1,1,1,False,False,True,True,0,0,7,14,1,11,-8,-3,-6,-3,4,3,8,7,North
1,0,1,0,False,False,True,True,0,0,7,12,1,10,-10,-2,-8,-2,2,5,5,8,North
1,0,1,0,False,False,True,True,0,0,6,9,1,10,-10,-2,-8,-2,1,5,3,7,North
1,0,1,0,False,False,True,True,0,0,6,8,0,10,-10,-2,-8,-2,1,5,3,5,North
1,0,1,1,False,False,True,True,0,0,5,8,1,9,-10,-3,-8,-3,1,4,3,4,North
1,1,1,1,False,False,True,True,0,0,3,7,0,5,-13,-4,-11,-4,0,3,3,3,North
0,0,1,1,False,False,True,True,0,0,3,5,1,4,-13,-5,-11,-5,-1,2,4,2,North
1,1,1,1,False,False,True,True,0,0,3,5,1,3,-13,-6,-11,-6,-2,1,4,0,North
1,1,1,1,False,False,True,True,0,0,3,4,1,2,-13,-7,-11,-7,-2,1,4,0,North
1,1,1,1,False,False,True,True,0,0,1,6,1,1,-13,-8,-11,-8,-1,0,4,-1,North
0,0,1,1,False,False,True,True,0,0,3,7,1,-1,-13,-9,-11,-9,-1,-2,4,-3,North
0,0,1,1,False,False,True,True,0,0,4,5,1,-1,-13,-9,-11,-9,1,-3,4,-1,North
1,0,1,1,False,False,True,False,0,0,11,0,1,-1,-9,-7,-7,-7,7,-4,-3,-7,North
1,0,1,1,False,False,True,False,0,0,10,0,1,-1,-9,-6,-7,-6,6,-4,-3,-6,North
1,0,1,1,False,False,True,False,0,0,12,0,1,-1,-9,-7,-7,-7,7,-5,-3,-7,North
1,1,1,1,False,False,True,False,0,0,13,0,1,-1,-8,-7,-6,-7,8,-5,-2,-7,North
1,0,1,1,False,False,True,False,0,0,12,0,1,-1,-9,-7,-7,-7,8,-4,-3,-7,North
1,1,1,1,False,False,True,False,0,0,13,0,0,-1,-9,-8,-7,-8,8,-5,-3,-8,North
0,1,1,1,False,False,True,False,0,0,13,0,1,-1,-9,-9,-7,-9,7,-6,-3,-9,North
0,1,1,1,False,False,True,False,0,0,15,0,1,-1,-9,-9,-7,-9,8,-7,-3,-9,North
1,0,1,1,False,False,True,False,0,0,18,0,1,-1,-5,-9,-3,-9,12,-6,1,-9,North
1,0,1,1,False,False,True,False,0,0,17,0,1,-1,-5,-9,-3,-9,12,-5,1,-9,North
1,1,1,1,False,False,True,False,0,0,17,0,1,-1,-5,-8,-3,-8,12,-5,1,-8,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-8,-5,-6,-5,6,-2,-2,-5,North
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-8,-6,-6,-6,6,-4,-2,-6,North
1,0,1,1,False,False,True,False,0,0,11,0,1,-1,-9,-5,-7,-5,8,-3,-3,-5,North
1,0,1,1,False,False,True,False,0,0,9,0,1,-1,-9,-5,-7,-5,6,-3,-3,-5,North
1,0,1,1,False,False,True,False,0,0,8,0,0,-1,-9,-5,-7,-5,5,-3,-3,-5,North
1,0,1,1,False,False,True,False,0,0,8,0,1,-1,-9,-6,-7,-6,5,-3,-3,-6,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-8,-7,-6,-7,4,-4,-2,-7,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-8,-4,-6,-4,6,-2,-2,-4,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-9,-4,-7,-4,6,-2,-3,-4,North
1,0,1,1,False,False,True,False,0,0,8,0,1,-1,-9,-5,-7,-5,5,-3,-3,-5,North
1,0,1,1,False,False,True,False,0,0,8,0,1,-1,-9,-6,-7,-6,5,-3,-3,-6,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-8,-7,-6,-7,5,-3,-2,-7,North
1,0,1,1,False,False,True,False,0,0,8,0,1,-1,-9,-6,-7,-6,5,-3,-3,-6,North
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-7,-7,-5,-7,6,-2,-1,-7,North
1,0,1,1,False,False,True,False,0,0,6,0,1,-1,-9,-7,-7,-7,4,-2,-3,-7,North
1,0,1,1,True,True,True,True,5,1,3,12,0,8,0,-5,0,-1,2,1,8,-4,North
1,0,1,1,True,True,True,True,5,1,3,12,1,8,0,-5,0,-1,2,1,8,-4,North
0,1,1,1,True,True,False,True,9,5,0,8,1,4,-4,-5,-4,-1,-5,-9,4,-4,North
1,0,1,1,True,True,False,True,5,1,0,12,1,8,0,-5,0,-1,-1,-9,8,-4,North
1,0,1,1,True,True,False,True,5,1,0,12,1,8,0,-5,0,-1,-1,-9,8,-4,North
1,0,1,1,True,True,False,True,5,1,0,12,1,8,0,-5,0,-1,-1,-9,8,-4,North
1,0,1,1,True,True,False,True,5,1,0,12,1,8,0,-5,0,-1,-1,-9,8,-4,North
1,1,1,0,True,False,False,True,3,0,0,10,1,6,1,-2,-2,-6,0,-6,9,-1,North
0,1,1,1,True,False,False,True,7,0,0,14,1,10,5,-2,2,-6,4,-6,13,-1,North
0,1,1,1,True,False,False,True,8,0,0,15,1,11,5,-3,2,-7,4,-7,13,-2,North
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,North
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,North
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,North
0,1,1,1,True,False,False,True,8,0,0,15,1,11,5,-3,2,-7,4,-7,13,-2,North
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,North
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,North
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,North
0,1,1,1,True,False,False,True,7,0,0,14,1,10,5,-2,2,-6,4,-6,13,-1,North
0,1,1,1,True,False,False,True,8,0,0,15,1,11,5,-3,2,-7,4,-7,13,-2,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
0,1,1,1,True,False,False,True,6,0,0,13,1,9,1,-5,-2,-9,0,-9,9,-4,North
1,1,1,0,True,False,False,True,3,0,0,10,1,6,1,-2,-2,-6,0,-6,9,-1,North
1,1,1,0,True,False,False,True,3,0,0,8,1,4,-1,-2,-4,-6,-2,-6,7,-1,North
1,1,1,1,True,False,False,True,4,0,0,9,1,5,-1,-3,-4,-7,-2,-7,7,-2,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
1,0,1,1,True,False,False,True,5,0,0,12,1,8,0,-5,-3,-9,-1,-9,8,-4,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,5,0,0,6,1,2,-3,-2,-6,-6,-4,-6,5,-1,North
1,1,1,0,True,False,False,True,3,0,0,8,1,4,-1,-2,-4,-6,-2,-6,7,-1,North
1,1,1,1,True,False,False,True,4,0,0,7,1,3,-2,-2,-5,-6,-3,-6,6,-1,North
1,1,1,1,True,False,False,True,4,0,0,7,0,3,-2,-2,-5,-6,-3,-6,6,-1,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,0,True,False,False,True,4,0,0,11,1,7,2,-2,-1,-6,1,-6,10,-1,North
1,1,1,0,True,False,False,True,5,0,0,12,1,8,3,-2,0,-6,2,-6,11,-1,North
1,1,1,0,True,False,False,True,5,0,0,12,0,8,3,-2,0,-6,2,-6,11,-1,North
1,1,1,0,True,False,False,True,3,0,0,10,1,6,1,-2,-2,-6,0,-6,9,-1,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,1,-3,-2,-7,0,-7,9,-2,North
1,1,1,1,True,False,False,True,5,0,0,12,1,8,1,-4,-2,-8,0,-8,9,-3,North
1,1,1,1,True,False,False,True,5,0,0,12,1,8,1,-4,-2,-8,0,-8,9,-3,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,0,True,False,False,True,3,0,0,10,1,6,1,-2,-2,-6,0,-6,9,-1,North
1,1,1,0,True,False,False,True,3,0,0,8,1,4,-1,-2,-4,-6,-2,-6,7,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,0,True,False,False,True,4,0,0,11,1,7,2,-2,-1,-6,1,-6,10,-1,North
1,1,1,1,True,False,False,True,6,0,0,13,1,9,3,-3,0,-7,2,-7,11,-2,North
1,1,1,0,True,False,False,True,3,0,0,10,1,6,1,-2,-2,-6,0,-6,9,-1,North
1,1,1,0,True,False,False,True,3,0,0,8,1,4,-1,-2,-4,-6,-2,-6,7,-1,North
1,1,1,1,True,False,False,True,4,0,0,9,1,5,-1,-3,-4,-7,-2,-7,7,-2,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
1,1,1,1,True,False,False,True,5,0,0,12,1,8,2,-3,-1,-7,1,-7,10,-2,North
1,1,1,0,True,False,False,True,5,0,0,12,1,8,3,-2,0,-6,2,-6,11,-1,North
1,1,1,0,True,False,False,True,5,0,0,12,1,8,3,-2,0,-6,2,-6,11,-1,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,North
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,North
1,1,1,0,True,False,False,True,4,0,0,11,1,7,2,-2,-1,-6,1,-6,10,-1,North
0,0,1,1,True,False,False,True,6,0,0,13,1,9,5,-1,2,-5,4,-5,13,0,North
1,1,1,0,True,False,False,True,5,0,0,12,1,8,3,-2,0,-6,2,-6,11,-1,North
1,1,1,0,True,False,False,True,2,0,0,9,1,5,0,-2,-3,-6,-1,-6,8,-1,North
1,1,1,1,True,False,False,True,2,0,0,7,1,3,-2,0,-5,-4,-3,-4,6,1,North
1,1,1,0,False,False,False,True,0,0,0,10,1,6,-6,-2,-4,-2,-2,-2,7,3,North
1,1,1,0,False,False,False,True,0,0,0,8,0,4,-8,-2,-6,-2,-4,-2,5,3,North
1,0,1,1,False,False,False,True,0,0,0,5,1,3,-10,-3,-8,-3,-6,-3,3,2,North
1,1,1,1,False,False,False,True,0,0,0,5,1,1,-9,-4,-7,-4,-5,-4,4,1,North
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,North
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-8,-5,-6,-5,-4,-5,5,0,North
1,1,1,1,False,False,False,True,0,0,0,6,1,8,-8,-6,-6,-6,-4,-6,5,-1,North
1,1,1,1,False,False,False,True,0,0,0,7,1,7,-8,-7,-6,-7,-4,-7,5,-2,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,North
1,1,1,1,False,False,False,True,0,0,0,6,1,8,-8,-6,-6,-6,-4,-6,5,-1,North
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,North
1,1,1,1,False,False,False,True,0,0,0,6,0,10,-8,-4,-6,-4,-4,-4,5,1,North
0,1,1,1,False,False,False,True,0,0,0,6,1,10,-7,-5,-5,-5,-3,-5,6,0,North
1,1,1,0,False,False,False,True,0,0,0,8,1,10,-6,-6,-4,-6,-2,-6,7,-1,North
1,1,1,0,False,False,False,True,0,0,0,8,1,10,-6,-6,-4,-6,-2,-6,7,-1,North
1,1,1,1,False,False,False,True,0,0,0,9,1,9,-6,-7,-4,-7,-2,-7,7,-2,North
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,North
1,1,1,0,False,False,False,True,0,0,0,8,1,10,-6,-6,-4,-6,-2,-6,7,-1,North
1,1,1,0,False,False,False,True,0,0,0,10,1,12,-4,-6,-2,-6,0,-6,9,-1,North
1,1,1,1,False,False,False,True,0,0,0,10,1,10,-5,-7,-3,-7,-1,-7,8,-2,North
1,1,1,1,False,False,False,True,0,0,0,11,0,9,-5,-8,-3,-8,-1,-8,8,-3,North
1,1,1,1,False,False,False,True,0,0,0,11,1,9,-5,-8,-3,-8,-1,-8,8,-3,North
0,1,1,1,False,False,False,True,0,0,0,13,1,9,-4,-9,-2,-9,0,-9,9,-4,North
1,1,1,1,False,False,False,True,0,0,0,7,1,9,-7,-6,-5,-6,-3,-6,6,-1,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-8,-5,-6,-5,-4,-5,5,0,North
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,North
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,North
1,1,1,1,False,False,False,True,0,0,0,7,1,5,-9,-8,-7,-8,-5,-8,4,-3,North
0,1,1,1,False,False,False,True,0,0,0,8,1,4,-9,-9,-7,-9,-5,-9,4,-4,North
1,1,1,1,False,False,False,True,0,0,0,7,1,5,-9,-8,-7,-8,-5,-8,4,-3,North
0,1,1,1,False,False,False,True,0,0,0,8,0,4,-9,-9,-7,-9,-5,-9,4,-4,North
1,1,1,0,False,False,False,True,0,0,0,13,1,15,-1,-6,1,-6,3,-6,12,-1,North
1,1,1,0,False,False,False,True,0,0,0,11,1,13,-3,-6,-1,-6,1,-6,10,-1,North
1,1,1,1,False,False,False,True,0,0,0,12,1,12,-3,-7,-1,-7,1,-7,10,-2,North
1,1,1,1,False,False,False,True,0,0,0,14,1,14,-1,-7,1,-7,3,-7,12,-2,North
0,1,1,1,False,False,False,True,0,0,0,16,1,14,0,-8,2,-8,4,-8,13,-3,North
0,1,1,1,False,False,False,True,0,0,0,16,1,14,0,-8,2,-8,4,-8,13,-3,North
0,1,1,1,False,False,False,True,0,0,0,16,1,14,0,-8,2,-8,4,-8,13,-3,North
1,1,1,0,False,False,False,True,0,0,0,8,1,10,-6,-6,-4,-6,-2,-6,7,-1,North
1,1,1,0,False,False,False,True,0,0,0,8,1,10,-6,-6,-4,-6,-2,-6,7,-1,North
1,1,1,1,False,False,False,True,0,0,0,10,1,10,-5,-7,-3,-7,-1,-7,8,-2,North
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-8,-5,-6,-5,-4,-5,5,0,North
1,1,1,1,False,False,False,True,0,0,0,6,1,10,-8,-4,-6,-4,-4,-4,5,1,North
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,North
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-9,-4,-7,-4,-5,-4,4,1,North
0,1,1,1,False,False,False,True,0,0,0,6,0,10,-7,-5,-5,-5,-3,-5,6,0,North
1,0,1,0,False,False,False,True,0,0,0,6,1,10,-10,-2,-8,-2,-6,-2,3,3,North
