@relation 'pacman-data-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,28'

@attribute posx numeric
@attribute posy numeric
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno numeric
@attribute posyGUno numeric
@attribute posxGDos numeric
@attribute posyGDos numeric
@attribute posxGTres numeric
@attribute posyGTres numeric
@attribute posxGCuatro numeric
@attribute posyGCuatro numeric
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute fantasmaCercano numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute score numeric
@attribute class {West,East,South,North,Stop}
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute scoreNext numeric

@data
3,6,1,1,0,0,True,True,True,True,1,4,11,6,12,3,18,4,4,8,12,16,0,1,-1,-29,Stop,-2,-2,8,0,9,-3,15,-2,-30
3,6,1,1,0,0,True,True,True,True,1,4,12,6,12,3,17,4,4,9,12,17,0,1,-1,-30,West,-2,-2,9,0,9,-3,14,-2,-31
2,6,1,1,0,0,True,True,True,True,1,3,11,6,13,3,17,3,4,9,14,18,0,0,-1,-31,Stop,-1,-3,9,0,11,-3,15,-3,-32
2,6,1,1,0,0,True,True,True,True,1,3,12,6,13,3,17,3,4,10,14,18,0,1,-1,-32,West,-1,-3,10,0,11,-3,15,-3,-33
1,6,0,1,0,1,True,True,True,True,1,3,13,6,14,3,17,3,3,12,16,20,0,1,-1,-33,East,0,-3,12,0,13,-3,16,-3,-34
2,6,1,1,0,0,True,True,True,True,1,3,12,6,13,3,18,3,4,10,14,19,0,1,-1,-34,Stop,-1,-3,10,0,11,-3,16,-3,-35
2,6,1,1,0,0,True,True,True,True,1,4,13,6,13,3,18,3,3,11,14,18,0,1,-1,-35,West,-1,-2,11,0,11,-3,16,-3,-36
1,6,0,1,0,1,True,True,True,True,1,3,12,6,13,3,18,4,3,11,15,18,0,1,-1,-36,Stop,0,-3,11,0,12,-3,17,-2,-37
1,6,0,1,0,1,True,True,True,True,1,3,11,6,13,4,17,4,3,10,14,17,0,1,-1,-37,East,0,-3,10,0,12,-2,16,-2,-38
2,6,1,1,0,0,True,True,True,True,1,4,10,6,14,4,16,4,3,8,14,15,0,1,-1,-38,West,-1,-2,8,0,12,-2,14,-2,-39
1,6,0,1,0,1,True,True,True,True,1,4,10,6,14,5,16,5,2,9,14,15,0,0,-1,-39,Stop,0,-2,9,0,13,-1,15,-1,-40
1,6,0,1,0,1,True,True,True,True,1,3,10,6,14,5,16,6,3,9,14,15,0,1,-1,-40,Stop,0,-3,9,0,13,-1,15,0,-41
1,6,0,1,0,1,True,True,True,True,2,3,10,6,14,6,16,6,4,9,13,16,0,1,-1,-41,South,1,-3,9,0,13,0,15,0,-42
1,5,0,0,1,1,True,True,True,True,2,3,10,6,14,5,17,6,3,10,13,16,0,1,-1,-42,Stop,1,-2,9,1,13,0,16,1,-43
1,5,0,0,1,1,True,True,True,True,2,3,10,6,14,6,16,6,3,10,14,15,0,1,-1,-43,South,1,-2,9,1,13,1,15,1,-44
1,4,0,1,1,1,True,True,True,True,1,3,11,6,15,6,15,6,1,12,16,15,0,1,-1,-44,South,0,-1,10,2,14,2,14,2,155
1,3,0,1,1,0,False,True,True,True,1,1,11,6,15,6,14,6,0,13,17,17,0,1,-1,155,Stop,0,-2,10,3,14,3,13,3,154
1,3,0,1,1,0,False,True,True,True,1,1,10,6,16,6,15,6,0,12,18,18,0,1,-1,154,East,0,-2,9,3,15,3,14,3,153
2,3,1,1,1,0,False,True,True,True,1,1,9,6,16,5,16,6,0,10,16,16,0,0,-1,153,West,-1,-2,7,3,14,2,14,3,152
1,3,0,1,1,0,False,True,True,True,1,1,10,6,16,6,16,5,0,12,18,17,0,1,-1,152,Stop,0,-2,9,3,15,3,15,2,151
1,3,0,1,1,0,False,True,True,True,1,1,11,6,16,6,16,5,0,13,18,17,0,1,-1,151,North,0,-2,10,3,15,3,15,2,150
1,4,0,1,1,1,False,True,True,True,1,1,10,6,16,6,16,5,0,11,17,17,0,1,-1,150,North,0,-3,9,2,15,2,15,1,149
1,5,0,0,1,1,False,True,True,True,1,1,10,6,16,6,16,6,0,10,16,17,0,1,-1,149,Stop,0,-4,9,1,15,1,15,1,148
1,5,0,0,1,1,False,True,True,True,1,1,11,6,16,6,17,6,0,11,16,17,0,1,-1,148,South,0,-4,10,1,15,1,16,1,147
1,4,0,1,1,1,False,True,True,True,1,1,12,6,17,6,17,6,0,13,18,18,0,1,-1,147,Stop,0,-3,11,2,16,2,16,2,146
1,4,0,1,1,1,False,True,True,True,1,1,11,6,17,6,17,6,0,12,18,19,0,1,-1,146,Stop,0,-3,10,2,16,2,16,2,145
1,4,0,1,1,1,False,True,True,True,1,1,12,6,18,6,18,6,0,13,19,18,0,0,-1,145,East,0,-3,11,2,17,2,17,2,144
2,4,1,1,0,1,False,True,True,True,1,1,13,6,18,5,17,6,0,13,17,18,0,1,-1,144,East,-1,-3,11,2,16,1,15,2,143
3,4,1,1,0,1,False,True,True,True,1,1,12,6,18,5,18,6,0,11,16,17,0,1,-1,143,West,-2,-3,9,2,15,1,15,2,142
2,4,1,1,0,1,False,True,True,True,1,1,12,6,18,4,18,6,0,12,16,17,0,1,-1,142,West,-1,-3,10,2,16,0,16,2,141
1,4,0,1,1,1,False,True,True,True,1,1,12,6,18,3,18,5,0,13,18,17,0,1,-1,141,North,0,-3,11,2,17,-1,17,1,140
1,5,0,0,1,1,False,True,True,True,1,1,13,6,18,3,18,4,0,13,19,18,0,1,-1,140,North,0,-4,12,1,17,-2,17,-1,139
1,6,0,1,0,1,False,True,True,True,1,1,12,6,17,3,18,4,0,11,19,18,0,1,-1,139,East,0,-5,11,0,16,-3,17,-2,138
2,6,1,1,0,0,False,True,True,True,1,1,11,6,17,3,18,5,0,9,18,16,0,1,-1,138,West,-1,-5,9,0,15,-3,16,-1,137
1,6,0,1,0,1,False,True,True,True,1,1,11,6,18,3,18,6,0,10,20,18,0,0,-1,137,East,0,-5,10,0,17,-3,17,0,136
2,6,1,1,0,0,False,True,True,True,1,1,12,6,17,3,18,5,0,10,18,16,0,1,-1,136,Stop,-1,-5,10,0,15,-3,16,-1,135
2,6,1,1,0,0,False,True,True,True,1,1,11,6,18,3,18,6,0,9,19,16,0,1,-1,135,Stop,-1,-5,9,0,16,-3,16,0,134
2,6,1,1,0,0,False,True,True,True,1,1,12,6,18,4,18,6,0,10,18,15,0,1,-1,134,West,-1,-5,10,0,16,-2,16,0,133
1,6,0,1,0,1,False,True,True,True,1,1,13,6,18,5,17,6,0,12,18,17,0,1,-1,133,South,0,-5,12,0,17,-1,16,0,132
1,5,0,0,1,1,False,True,True,True,1,1,14,6,18,4,18,6,0,14,18,18,0,1,-1,132,Stop,0,-4,13,1,17,-1,17,1,131
1,5,0,0,1,1,False,True,True,True,1,1,13,6,18,4,18,6,0,13,18,17,0,1,-1,131,Stop,0,-4,12,1,17,-1,17,1,130
1,5,0,0,1,1,False,True,True,True,1,1,12,6,18,3,17,6,0,12,19,18,0,1,-1,130,South,0,-4,11,1,17,-2,16,1,129
1,4,0,1,1,1,False,True,True,True,1,1,13,6,18,3,18,6,0,14,18,19,0,0,-1,129,South,0,-3,12,2,17,-1,17,2,128
1,3,0,1,1,0,False,True,True,True,1,1,13,6,18,3,18,6,0,15,17,19,0,1,-1,128,Stop,0,-2,12,3,17,0,17,3,127
1,3,0,1,1,0,False,True,True,True,1,1,12,6,18,4,18,5,0,14,18,20,0,1,-1,127,East,0,-2,11,3,17,1,17,2,126
2,3,1,1,1,0,False,True,True,True,1,1,13,6,18,3,18,6,0,14,16,19,0,1,-1,126,East,-1,-2,11,3,16,0,16,3,125
3,3,1,1,1,0,False,True,True,True,1,1,12,6,18,4,18,6,0,12,16,18,0,1,-1,125,East,-2,-2,9,3,15,1,15,3,124
4,3,1,1,1,0,False,True,True,True,1,1,13,6,18,5,18,6,0,12,16,16,0,1,-1,124,North,-3,-2,9,3,14,2,14,3,123
4,4,1,1,0,1,False,True,True,True,1,1,14,6,18,4,17,6,0,12,14,14,0,1,-1,123,East,-3,-3,10,2,14,0,13,2,122
5,4,1,1,0,1,False,True,True,True,1,1,14,5,18,3,16,6,0,10,14,14,0,1,-1,122,East,-4,-3,9,1,13,-1,11,2,121
6,4,1,1,0,1,False,True,True,True,1,1,14,5,18,3,17,6,0,9,13,13,0,0,-1,121,West,-5,-3,8,1,12,-1,11,2,120
5,4,1,1,0,1,False,True,True,True,1,1,14,5,18,4,17,6,0,10,13,14,0,1,-1,120,West,-4,-3,9,1,13,0,12,2,119
4,4,1,1,0,1,False,True,True,True,1,1,14,4,17,4,17,6,0,10,13,14,0,1,-1,119,South,-3,-3,10,0,13,0,13,2,118
4,3,1,1,1,0,False,True,True,True,1,1,14,3,17,4,16,6,0,10,14,14,0,1,-1,118,North,-3,-2,10,0,13,1,12,3,117
4,4,1,1,0,1,False,True,True,True,1,1,14,3,17,4,16,5,0,11,13,14,0,1,-1,117,West,-3,-3,10,-1,13,0,12,1,116
3,4,1,1,0,1,False,True,True,True,1,1,14,4,18,4,16,6,0,11,15,15,0,1,-1,116,Stop,-2,-3,11,0,15,0,13,2,115
3,4,1,1,0,1,False,True,True,True,1,1,14,5,18,5,16,6,0,12,16,14,0,1,-1,115,South,-2,-3,11,1,15,1,13,2,114
3,3,1,1,1,0,False,True,True,True,1,1,14,5,18,6,15,6,0,13,18,16,0,1,-1,114,East,-2,-2,11,2,15,3,12,3,113
4,3,1,1,1,0,False,True,True,True,1,1,14,6,18,6,16,6,0,13,17,14,0,0,-1,113,North,-3,-2,10,3,14,3,12,3,112
4,4,1,1,0,1,False,True,True,True,1,1,14,5,18,6,15,6,0,11,16,13,0,1,-1,112,South,-3,-3,10,1,14,2,11,2,111
4,3,1,1,1,0,False,True,True,True,1,1,14,5,18,5,15,6,0,12,16,14,0,1,-1,111,East,-3,-2,10,2,14,2,11,3,110
5,3,1,1,1,0,False,True,True,True,1,1,14,6,18,4,15,6,0,12,14,12,0,1,-1,110,North,-4,-2,9,3,13,1,10,3,109
5,4,1,1,0,1,False,True,True,True,1,1,13,6,17,4,14,6,0,10,12,10,0,1,-1,109,West,-4,-3,8,2,12,0,9,2,108
4,4,1,1,0,1,False,True,True,True,1,1,12,6,16,4,13,6,0,10,12,11,0,1,-1,108,West,-3,-3,8,2,12,0,9,2,107
3,4,1,1,0,1,False,True,True,True,1,1,11,6,15,4,13,6,0,10,12,13,0,1,-1,107,West,-2,-3,8,2,12,0,10,2,106
2,4,1,1,0,1,False,True,True,True,1,1,11,6,15,3,14,6,0,11,14,15,0,1,-1,106,East,-1,-3,9,2,13,-1,12,2,105
3,4,1,1,0,1,False,True,True,True,1,1,11,6,14,3,15,6,0,10,12,13,0,0,-1,105,West,-2,-3,8,2,11,-1,12,2,104
2,4,1,1,0,1,False,True,True,True,1,1,10,6,15,3,14,6,0,10,14,14,0,1,-1,104,East,-1,-3,8,2,13,-1,12,2,103
3,4,1,1,0,1,False,True,True,True,1,1,11,6,14,3,14,6,0,10,12,13,0,1,-1,103,East,-2,-3,8,2,11,-1,11,2,102
4,4,1,1,0,1,False,True,True,True,1,1,11,6,14,3,14,6,0,9,11,13,0,1,-1,102,South,-3,-3,7,2,10,-1,10,2,101
4,3,1,1,1,0,False,True,True,True,1,1,11,6,14,3,15,6,0,10,10,14,0,1,-1,101,East,-3,-2,7,3,10,0,11,3,100
5,3,1,1,1,0,False,True,True,True,1,1,11,6,14,3,15,6,0,9,9,13,0,1,-1,100,Stop,-4,-2,6,3,9,0,10,3,99
5,3,1,1,1,0,False,True,True,True,1,1,10,6,14,3,15,6,0,8,9,14,0,1,-1,99,Stop,-4,-2,5,3,9,0,10,3,98
5,3,1,1,1,0,False,True,True,True,1,1,11,6,14,4,16,6,0,9,10,13,0,1,-1,98,West,-4,-2,6,3,9,1,11,3,97
4,3,1,1,1,0,False,True,True,True,1,1,11,6,15,4,15,6,0,10,12,15,0,0,-1,97,East,-3,-2,7,3,11,1,11,3,96
5,3,1,1,1,0,False,True,True,True,1,1,10,6,16,4,16,6,0,8,12,14,0,1,-1,96,North,-4,-2,5,3,11,1,11,3,95
5,4,1,1,0,1,False,True,True,True,1,1,10,6,15,4,16,6,0,7,10,13,0,1,-1,95,South,-4,-3,5,2,10,0,11,2,94
5,3,1,1,1,0,False,True,True,True,1,1,9,6,14,4,16,6,0,7,10,13,0,1,-1,94,West,-4,-2,4,3,9,1,11,3,93
4,3,1,1,1,0,False,True,True,True,1,1,9,6,14,3,16,5,0,8,10,14,0,1,-1,93,West,-3,-2,5,3,10,0,12,2,92
3,3,1,1,1,0,False,True,True,True,1,1,9,6,14,4,16,5,0,9,12,14,0,1,-1,92,Stop,-2,-2,6,3,11,1,13,2,91
3,3,1,1,1,0,False,True,True,True,1,1,9,6,14,3,16,4,0,9,11,13,0,1,-1,91,Stop,-2,-2,6,3,11,0,13,1,90
3,3,1,1,1,0,False,True,True,True,1,1,9,6,14,3,15,4,0,9,11,13,0,1,-1,90,Stop,-2,-2,6,3,11,0,12,1,89
3,3,1,1,1,0,False,True,True,True,1,1,8,6,13,3,15,4,0,8,10,12,0,0,-1,89,West,-2,-2,5,3,10,0,12,1,88
2,3,1,1,1,0,False,True,True,True,1,1,8,6,12,3,14,4,0,9,10,14,0,1,-1,88,East,-1,-2,6,3,10,0,12,1,87
3,3,1,1,1,0,False,True,True,True,1,1,8,6,13,3,14,5,0,8,10,12,0,1,-1,87,East,-2,-2,5,3,10,0,11,2,86
4,3,1,1,1,0,False,True,True,True,1,1,9,6,13,4,14,4,0,8,10,12,0,1,-1,86,East,-3,-2,5,3,9,1,10,1,85
5,3,1,1,1,0,False,True,True,True,1,1,10,6,13,4,15,4,0,8,9,11,0,1,-1,85,North,-4,-2,5,3,8,1,10,1,84
5,4,1,1,0,1,False,True,True,True,1,1,11,6,13,3,15,4,0,8,9,11,0,1,-1,84,South,-4,-3,6,2,8,-1,10,0,83
5,3,1,1,1,0,False,True,True,True,1,1,10,6,13,3,16,4,0,8,8,11,0,1,-1,83,West,-4,-2,5,3,8,0,11,1,82
4,3,1,1,1,0,False,True,True,True,1,1,9,6,13,4,15,4,0,8,10,13,0,1,-1,82,Stop,-3,-2,5,3,9,1,11,1,81
4,3,1,1,1,0,False,True,True,True,1,1,10,6,13,3,16,4,0,9,9,13,0,0,-1,81,East,-3,-2,6,3,9,0,12,1,80
5,3,1,1,1,0,False,True,True,True,1,1,11,6,13,3,16,4,0,9,8,11,0,1,-1,80,Stop,-4,-2,6,3,8,0,11,1,79
5,3,1,1,1,0,False,True,True,True,1,1,10,6,13,3,16,3,0,8,8,10,0,1,-1,79,North,-4,-2,5,3,8,0,11,0,78
5,4,1,1,0,1,False,True,True,True,1,1,9,6,13,3,15,3,0,6,9,10,0,1,-1,78,East,-4,-3,4,2,8,-1,10,-1,77
6,4,1,1,0,1,False,True,True,True,1,1,9,6,13,4,15,4,0,5,7,10,0,1,-1,77,South,-5,-3,3,2,7,0,9,0,76
6,3,1,1,1,0,False,True,True,True,1,1,10,6,12,4,16,4,0,7,7,10,0,1,-1,76,Stop,-5,-2,4,3,6,1,10,1,75
6,3,1,1,1,0,False,True,True,True,1,1,9,6,12,4,15,4,0,6,7,9,0,1,-1,75,East,-5,-2,3,3,6,1,9,1,74
7,3,1,1,1,0,False,True,True,True,1,1,8,6,13,4,15,3,0,4,7,9,0,1,-1,74,North,-6,-2,1,3,6,1,8,0,73
7,4,1,1,1,1,False,True,True,True,1,1,9,6,12,4,15,4,0,4,5,9,0,0,-1,73,West,-6,-3,2,2,5,0,8,0,72
6,4,1,1,0,1,False,True,True,True,1,1,10,6,13,4,16,4,0,6,7,10,0,1,-1,72,Stop,-5,-3,4,2,7,0,10,0,71
6,4,1,1,0,1,False,True,True,True,1,1,11,6,13,4,16,4,0,7,7,9,0,1,-1,71,East,-5,-3,5,2,7,0,10,0,70
7,4,1,1,1,1,False,True,True,True,1,1,10,6,13,3,15,4,0,5,7,9,0,1,-1,70,East,-6,-3,3,2,6,-1,8,0,69
8,4,1,1,0,1,False,True,True,True,1,1,11,6,14,3,15,3,0,5,7,7,0,1,-1,69,West,-7,-3,3,2,6,-1,7,-1,68
7,4,1,1,1,1,False,True,True,True,1,1,11,6,14,4,14,3,0,6,7,7,0,1,-1,68,South,-6,-3,4,2,7,0,7,-1,67
7,3,1,1,1,0,False,True,True,True,1,1,12,6,15,4,14,4,0,8,9,7,0,1,-1,67,Stop,-6,-2,5,3,8,1,7,1,66
7,3,1,1,1,0,False,True,True,True,1,1,13,6,15,3,14,3,0,9,8,7,0,1,-1,66,North,-6,-2,6,3,8,0,7,0,65
7,4,1,1,1,1,False,True,True,True,1,1,14,6,16,3,14,3,0,9,10,9,0,0,-1,65,South,-6,-3,7,2,9,-1,7,-1,64
7,3,1,1,1,0,False,True,True,True,1,1,14,6,17,3,15,3,0,10,10,9,0,1,-1,64,West,-6,-2,7,3,10,0,8,0,63
6,3,1,1,1,0,False,True,True,True,1,1,14,6,17,4,15,4,0,11,12,10,0,1,-1,63,East,-5,-2,8,3,11,1,9,1,62
7,3,1,1,1,0,False,True,True,True,1,1,13,6,16,4,15,4,0,9,10,10,0,1,-1,62,West,-6,-2,6,3,9,1,8,1,61
6,3,1,1,1,0,False,True,True,True,1,1,12,6,16,4,16,4,0,9,11,11,0,1,-1,61,West,-5,-2,6,3,10,1,10,1,60
5,3,1,1,1,0,False,True,True,True,1,1,13,6,15,4,16,4,0,11,11,12,0,1,-1,60,Stop,-4,-2,8,3,10,1,11,1,59
5,3,1,1,1,0,False,True,True,True,1,1,14,6,15,3,16,4,0,12,10,11,0,1,-1,59,West,-4,-2,9,3,10,0,11,1,58
4,3,1,1,1,0,False,True,True,True,1,1,13,6,15,4,16,3,0,12,12,12,0,1,-1,58,West,-3,-2,9,3,11,1,12,0,57
3,3,1,1,1,0,False,True,True,True,1,1,14,6,14,4,16,3,0,14,12,14,0,0,-1,57,West,-2,-2,11,3,11,1,13,0,56
2,3,1,1,1,0,False,True,True,True,1,1,15,6,15,4,16,4,0,16,14,16,0,1,-1,56,North,-1,-2,13,3,13,1,14,1,55
2,4,1,1,0,1,False,True,True,True,1,1,16,6,15,3,16,5,0,16,14,14,0,1,-1,55,Stop,-1,-3,14,2,13,-1,14,1,54
2,4,1,1,0,1,False,True,True,True,1,1,16,6,16,3,16,4,0,16,15,13,0,1,-1,54,East,-1,-3,14,2,14,-1,14,0,53
3,4,1,1,0,1,False,True,True,True,1,1,16,6,15,3,15,4,0,15,13,12,0,1,-1,53,South,-2,-3,13,2,12,-1,12,0,52
3,3,1,1,1,0,False,True,True,True,1,1,17,6,16,3,15,4,0,17,13,13,0,1,-1,52,Stop,-2,-2,14,3,13,0,12,1,51
3,3,1,1,1,0,False,True,True,True,1,1,17,6,17,3,15,4,0,17,14,14,0,1,-1,51,Stop,-2,-2,14,3,14,0,12,1,50
3,3,1,1,1,0,False,True,True,True,1,1,17,6,18,3,16,4,0,17,15,15,0,1,-1,50,West,-2,-2,14,3,15,0,13,1,49
2,3,1,1,1,0,False,True,True,True,1,1,16,6,17,3,16,5,0,17,15,17,0,0,-1,49,Stop,-1,-2,14,3,15,0,14,2,48
2,3,1,1,1,0,False,True,True,True,1,1,17,6,17,3,16,6,0,18,15,16,0,1,-1,48,Stop,-1,-2,15,3,15,0,14,3,47
2,3,1,1,1,0,False,True,True,True,1,1,16,6,17,4,15,6,0,17,16,16,0,1,-1,47,North,-1,-2,14,3,15,1,13,3,46
2,4,1,1,0,1,False,True,True,True,1,1,17,6,18,4,15,6,0,17,16,15,0,1,-1,46,Stop,-1,-3,15,2,16,0,13,2,45
2,4,1,1,0,1,False,True,True,True,1,1,17,6,18,5,15,6,0,17,17,16,0,1,-1,45,Stop,-1,-3,15,2,16,1,13,2,44
2,4,1,1,0,1,False,True,True,True,1,1,18,6,18,6,16,6,0,18,18,17,0,1,-1,44,West,-1,-3,16,2,16,2,14,2,43
1,4,0,1,1,1,False,True,True,True,1,1,17,6,18,5,17,6,0,18,18,18,0,1,-1,43,East,0,-3,16,2,17,1,16,2,42
2,4,1,1,0,1,False,True,True,True,1,1,16,6,18,5,17,6,0,16,17,17,0,1,-1,42,Stop,-1,-3,14,2,16,1,15,2,41
2,4,1,1,0,1,False,True,True,True,1,1,16,6,18,6,17,6,0,16,18,18,0,0,-1,41,East,-1,-3,14,2,16,2,15,2,40
3,4,1,1,0,1,False,True,True,True,1,1,16,5,18,5,18,6,0,14,16,16,0,1,-1,40,South,-2,-3,13,1,15,1,15,2,39
3,3,1,1,1,0,False,True,True,True,1,1,16,5,18,4,17,6,0,15,16,17,0,1,-1,39,Stop,-2,-2,13,2,15,1,14,3,38
3,3,1,1,1,0,False,True,True,True,1,1,16,5,18,4,17,6,0,15,16,16,0,1,-1,38,West,-2,-2,13,2,15,1,14,3,37
2,3,1,1,1,0,False,True,True,True,1,1,16,4,17,4,16,6,0,15,16,16,0,1,-1,37,Stop,-1,-2,14,1,15,1,14,3,36
2,3,1,1,1,0,False,True,True,True,1,1,15,4,17,3,16,5,0,14,15,15,0,1,-1,36,West,-1,-2,13,1,15,0,14,2,35
1,3,0,1,1,0,False,True,True,True,1,1,14,4,18,3,16,4,0,14,17,15,0,1,-1,35,East,0,-2,13,1,17,0,15,1,34
2,3,1,1,1,0,False,True,True,True,1,1,14,3,17,3,15,4,0,12,15,15,0,1,-1,34,West,-1,-2,12,0,15,0,13,1,33
1,3,0,1,1,0,False,True,True,True,1,1,15,3,17,3,16,4,0,14,16,15,0,0,-1,33,North,0,-2,14,0,16,0,15,1,32
1,4,0,1,1,1,False,True,True,True,1,1,15,4,18,3,16,3,0,14,18,16,0,1,-1,32,East,0,-3,14,0,17,-1,15,-1,31
2,4,1,1,0,1,False,True,True,True,1,1,16,4,18,3,16,3,0,14,17,14,0,1,-1,31,West,-1,-3,14,0,16,-1,14,-1,30
1,4,0,1,1,1,False,True,True,True,1,1,16,5,18,4,16,4,0,16,17,16,0,1,-1,30,East,0,-3,15,1,17,0,15,0,29
2,4,1,1,0,1,False,True,True,True,1,1,16,5,18,5,17,4,0,15,17,15,0,1,-1,29,West,-1,-3,14,1,16,1,15,0,28
1,4,0,1,1,1,False,True,True,True,1,1,16,6,18,5,17,4,0,17,18,15,0,1,-1,28,South,0,-3,15,2,17,1,16,0,27
1,3,0,1,1,0,False,True,True,True,1,1,16,5,18,4,16,4,0,17,18,15,0,1,-1,27,Stop,0,-2,15,2,17,1,15,1,26
1,3,0,1,1,0,False,True,True,True,1,1,16,4,18,5,16,3,0,16,19,14,0,1,-1,26,Stop,0,-2,15,1,17,2,15,0,25
1,3,0,1,1,0,False,True,True,True,1,1,15,4,18,6,15,3,0,15,20,15,0,0,-1,25,East,0,-2,14,1,17,3,14,0,24
2,3,1,1,1,0,False,True,True,True,1,1,15,3,18,6,16,3,0,13,19,15,0,1,-1,24,North,-1,-2,13,0,16,3,14,0,23
2,4,1,1,0,1,False,True,True,True,1,1,14,3,17,6,17,3,0,13,17,17,0,1,-1,23,Stop,-1,-3,12,-1,15,2,15,-1,22
2,4,1,1,0,1,False,True,True,True,1,1,13,3,16,6,18,3,0,12,16,17,0,1,-1,22,Stop,-1,-3,11,-1,14,2,16,-1,21
2,4,1,1,0,1,False,True,True,True,1,1,12,3,15,6,18,3,0,11,15,16,0,1,-1,21,Stop,-1,-3,10,-1,13,2,16,-1,20
2,4,1,1,0,1,False,True,True,True,1,1,11,3,15,6,18,4,0,10,15,15,0,1,-1,20,South,-1,-3,9,-1,13,2,16,0,19
2,3,1,1,1,0,False,True,True,True,1,1,11,3,16,6,17,4,0,9,17,17,0,1,-1,19,East,-1,-2,9,0,14,3,15,1,18
3,3,1,1,1,0,False,True,True,True,1,1,12,3,17,6,18,4,0,9,17,15,0,1,-1,18,North,-2,-2,9,0,14,3,15,1,17
3,4,1,1,0,1,False,True,True,True,1,1,12,4,17,6,18,3,0,9,16,15,0,0,-1,17,South,-2,-3,9,0,14,2,15,-1,16
3,3,1,1,1,0,False,True,True,True,1,1,12,3,18,6,17,3,0,9,18,15,0,1,-1,16,East,-2,-2,9,0,15,3,14,0,15
4,3,1,1,1,0,False,True,True,True,1,1,12,3,18,6,17,4,0,8,17,13,0,1,-1,15,North,-3,-2,8,0,14,3,13,1,14
4,4,1,1,0,1,False,True,True,True,1,1,12,4,18,6,16,4,0,8,16,11,0,1,-1,14,West,-3,-3,8,0,14,2,12,0,13
3,4,1,1,0,1,False,True,True,True,1,1,12,3,17,6,15,4,0,10,16,12,0,1,-1,13,South,-2,-3,9,-1,14,2,12,0,12
3,3,1,1,1,0,False,True,True,True,1,1,11,3,16,6,15,4,0,8,16,14,0,1,-1,12,Stop,-2,-2,8,0,13,3,12,1,11
3,3,1,1,1,0,False,True,True,True,1,1,11,4,17,6,16,4,0,9,17,15,0,1,-1,11,Stop,-2,-2,8,1,14,3,13,1,10
3,3,1,1,1,0,False,True,True,True,1,1,12,4,18,6,16,5,0,10,18,16,0,1,-1,10,East,-2,-2,9,1,15,3,13,2,9
4,3,1,1,1,0,False,True,True,True,1,1,13,4,17,6,16,6,0,10,16,16,0,0,-1,9,West,-3,-2,9,1,13,3,12,3,8
3,3,1,1,1,0,False,True,True,True,1,1,13,4,17,6,17,6,0,11,17,18,0,1,-1,8,North,-2,-2,10,1,14,3,14,3,7
3,4,1,1,0,1,False,True,True,True,1,1,13,4,16,6,18,6,0,10,15,16,0,1,-1,7,West,-2,-3,10,0,13,2,15,2,6
2,4,1,1,0,1,False,True,True,True,1,1,13,3,16,6,18,5,0,12,16,17,0,1,-1,6,East,-1,-3,11,-1,14,2,16,1,5
3,4,1,1,0,1,False,True,True,True,1,1,14,3,16,5,18,5,0,12,14,15,0,1,-1,5,South,-2,-3,11,-1,13,1,15,1,4
3,3,1,1,1,0,False,True,True,True,1,1,13,3,16,6,18,4,0,10,16,16,0,1,-1,4,Stop,-2,-2,10,0,13,3,15,1,3
3,3,1,1,1,0,False,True,True,True,1,1,13,3,16,5,18,4,0,10,15,17,0,1,-1,3,West,-2,-2,10,0,13,2,15,1,2
2,3,1,1,1,0,False,True,True,True,1,1,13,4,16,5,18,5,0,12,16,18,0,1,-1,2,North,-1,-2,11,1,14,2,16,2,1
2,4,1,1,0,1,False,True,True,True,1,1,13,3,16,5,18,5,0,12,15,18,0,0,-1,1,South,-1,-3,11,-1,14,1,16,1,0
2,3,1,1,1,0,False,True,True,True,1,1,13,4,16,5,18,6,0,12,16,18,0,1,-1,0,East,-1,-2,11,1,14,2,16,3,-1
